DATE,CA,T_WA
2015-01-01,41.61702127659574,41.61702127659574
2015-01-02,41.08510638297872,41.08510638297872
2015-01-03,42.10416666666666,42.10416666666666
2015-01-04,44.1875,44.1875
2015-01-05,46.914893617021285,46.914893617021285
2015-01-06,51.744680851063826,51.744680851063826
2015-01-07,55.877551020408156,55.877551020408156
2015-01-08,55.755102040816325,55.755102040816325
2015-01-09,54.64583333333334,54.64583333333334
2015-01-10,54.51020408163265,54.51020408163265
2015-01-11,54.122448979591844,54.122448979591844
2015-01-12,52.8125,52.8125
2015-01-13,53.70212765957447,53.70212765957447
2015-01-14,53.170212765957444,53.170212765957444
2015-01-15,50.914893617021285,50.914893617021285
2015-01-16,51.42553191489362,51.42553191489362
2015-01-17,52.59574468085106,52.59574468085106
2015-01-18,54.19148936170214,54.19148936170214
2015-01-19,54.6595744680851,54.6595744680851
2015-01-20,53.4375,53.4375
2015-01-21,51.58333333333334,51.58333333333334
2015-01-22,52.52083333333334,52.52083333333334
2015-01-23,51.744680851063826,51.744680851063826
2015-01-24,52.38297872340426,52.38297872340426
2015-01-25,55.04166666666666,55.04166666666666
2015-01-26,56.97916666666666,56.97916666666666
2015-01-27,55.35416666666666,55.35416666666666
2015-01-28,56.52083333333334,56.52083333333334
2015-01-29,56.170212765957444,56.170212765957444
2015-01-30,57.40425531914894,57.40425531914894
2015-01-31,55.72916666666666,55.72916666666666
2015-02-01,56.061224489795926,56.061224489795926
2015-02-02,54.875,54.875
2015-02-03,55.744680851063826,55.744680851063826
2015-02-04,56.95833333333334,56.95833333333334
2015-02-05,56.70833333333334,56.70833333333334
2015-02-06,57.744680851063826,57.744680851063826
2015-02-07,59.8936170212766,59.8936170212766
2015-02-08,59.8125,59.8125
2015-02-09,61.625,61.625
2015-02-10,58.70833333333334,58.70833333333334
2015-02-11,55.6938775510204,55.6938775510204
2015-02-12,58.59183673469388,58.59183673469388
2015-02-13,60.276595744680854,60.276595744680854
2015-02-14,60.95833333333334,60.95833333333334
2015-02-15,61.4375,61.4375
2015-02-16,59.938775510204074,59.938775510204074
2015-02-17,58.3061224489796,58.3061224489796
2015-02-18,57.3265306122449,57.3265306122449
2015-02-19,57.4375,57.4375
2015-02-20,57.53061224489796,57.53061224489796
2015-02-21,58.61224489795919,58.61224489795919
2015-02-22,56.47916666666666,56.47916666666666
2015-02-23,54.66666666666666,54.66666666666666
2015-02-24,52.319148936170215,52.319148936170215
2015-02-25,51.9375,51.9375
2015-02-26,53.5625,53.5625
2015-02-27,55.25,55.25
2015-02-28,55.16666666666666,55.16666666666666
